number,state,value,datetime_start,datetime_complete,duration_seconds,param_alignment.n_components,param_encoding.ridge_alpha,user_attrs_json
16,COMPLETE,0.145178416123,2026-06-03T18:13:48.167582,2026-06-03T18:14:40.138388,51.970806,100,14114.805098963543,"{""fold_scores"": {""1"": 0.14735960960388184, ""2"": 0.12748117744922638, ""3"": 0.11552897840738297, ""4"": 0.1284092515707016, ""5"": 0.23006756603717804, ""6"": 0.12222391366958618}, ""objective_metric"": ""median_r"", ""trial_seconds"": 51.88134431838989}"
17,COMPLETE,0.143207967281,2026-06-03T18:14:40.158954,2026-06-03T18:15:32.001430,51.842476,100,94780.70763786112,"{""fold_scores"": {""1"": 0.14506398141384125, ""2"": 0.12640053033828735, ""3"": 0.11467801034450531, ""4"": 0.12636710703372955, ""5"": 0.22586949169635773, ""6"": 0.12086868286132812}, ""objective_metric"": ""median_r"", ""trial_seconds"": 51.7488169670105}"
18,PRUNED,0.144265493751,2026-06-03T18:15:32.018789,2026-06-03T18:16:15.205248,43.186459,130,177.94669170552368,"{""fold_scores"": {""1"": 0.1422700583934784, ""2"": 0.12055401504039764, ""3"": 0.11307905614376068, ""4"": 0.12506787478923798, ""5"": 0.22035646438598633}, ""pruned_after_fold"": 5}"
19,COMPLETE,0.145313551029,2026-06-03T18:16:15.220198,2026-06-03T18:17:07.150415,51.930217,160,15999.984563872746,"{""fold_scores"": {""1"": 0.14743030071258545, ""2"": 0.12753036618232727, ""3"": 0.11573408544063568, ""4"": 0.12845148146152496, ""5"": 0.23037026822566986, ""6"": 0.12236480414867401}, ""objective_metric"": ""median_r"", ""trial_seconds"": 51.836220264434814}"
20,PRUNED,0.145182098448,2026-06-03T18:17:07.172243,2026-06-03T18:17:50.399117,43.226874,165,977.3225803158878,"{""fold_scores"": {""1"": 0.14322128891944885, ""2"": 0.12153363227844238, ""3"": 0.11338319629430771, ""4"": 0.125893697142601, ""5"": 0.22187867760658264}, ""pruned_after_fold"": 5}"
21,COMPLETE,0.145521807174,2026-06-03T18:17:50.415287,2026-06-03T18:18:42.435494,52.020207,115,21324.18171009977,"{""fold_scores"": {""1"": 0.14771997928619385, ""2"": 0.12741594016551971, ""3"": 0.11613965034484863, ""4"": 0.12858527898788452, ""5"": 0.23083952069282532, ""6"": 0.1224304735660553}, ""objective_metric"": ""median_r"", ""trial_seconds"": 51.924877643585205}"
22,COMPLETE,0.145227401207,2026-06-03T18:18:42.455713,2026-06-03T18:19:34.465527,52.009814,145,14991.224913677295,"{""fold_scores"": {""1"": 0.14743565022945404, ""2"": 0.12758111953735352, ""3"": 0.11558689177036285, ""4"": 0.12835639715194702, ""5"": 0.23013724386692047, ""6"": 0.12226710468530655}, ""objective_metric"": ""median_r"", ""trial_seconds"": 51.915146827697754}"
23,COMPLETE,0.145371192445,2026-06-03T18:19:34.481236,2026-06-03T18:20:26.367097,51.885861,150,16963.149037068233,"{""fold_scores"": {""1"": 0.14745497703552246, ""2"": 0.12750734388828278, ""3"": 0.11587592959403992, ""4"": 0.1284245103597641, ""5"": 0.2305706888437271, ""6"": 0.12239370495080948}, ""objective_metric"": ""median_r"", ""trial_seconds"": 51.77745461463928}"
24,PRUNED,0.145099343359,2026-06-03T18:20:26.381893,2026-06-03T18:21:09.698009,43.316116,160,920.3865143850685,"{""fold_scores"": {""1"": 0.14316880702972412, ""2"": 0.12145128846168518, ""3"": 0.11329927295446396, ""4"": 0.12588872015476227, ""5"": 0.2216886281967163}, ""pruned_after_fold"": 5}"
25,COMPLETE,0.145507341872,2026-06-03T18:21:09.712584,2026-06-03T18:22:01.594062,51.881478,125,23530.76467622915,"{""fold_scores"": {""1"": 0.1477474868297577, ""2"": 0.1273571252822876, ""3"": 0.11622022092342377, ""4"": 0.1285373717546463, ""5"": 0.2308584749698639, ""6"": 0.12232337146997452}, ""objective_metric"": ""median_r"", ""trial_seconds"": 51.784889936447144}"
26,PRUNED,0.144148160517,2026-06-03T18:22:01.611820,2026-06-03T18:22:46.606533,44.994713,120,30.07991755318214,"{""fold_scores"": {""1"": 0.14216691255569458, ""2"": 0.12034471333026886, ""3"": 0.1129789724946022, ""4"": 0.1250413954257965, ""5"": 0.2202088087797165}, ""pruned_after_fold"": 5}"
27,PRUNED,0.146159505844,2026-06-03T18:22:46.624442,2026-06-03T18:23:32.572041,45.947599,135,2161.655307316526,"{""fold_scores"": {""1"": 0.1444571614265442, ""2"": 0.12301579117774963, ""3"": 0.11365270614624023, ""4"": 0.12660261988639832, ""5"": 0.22306925058364868}, ""pruned_after_fold"": 5}"
28,COMPLETE,0.145533827444,2026-06-03T18:23:32.586870,2026-06-03T18:24:26.571463,53.984593,105,29934.869668115018,"{""fold_scores"": {""1"": 0.14774426817893982, ""2"": 0.12785619497299194, ""3"": 0.116116963326931, ""4"": 0.12849529087543488, ""5"": 0.23084279894828796, ""6"": 0.12214744836091995}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.88387656211853}"
29,PRUNED,0.144604124129,2026-06-03T18:24:26.591803,2026-06-03T18:25:11.205544,44.613741,110,539.860885322519,"{""fold_scores"": {""1"": 0.14277884364128113, ""2"": 0.12084134668111801, ""3"": 0.11301709711551666, ""4"": 0.12547755241394043, ""5"": 0.22090578079223633}, ""pruned_after_fold"": 5}"
30,COMPLETE,0.14555933699,2026-06-03T18:25:11.220448,2026-06-03T18:26:04.135807,52.915359,100,32279.891329236998,"{""fold_scores"": {""1"": 0.14792177081108093, ""2"": 0.1275409609079361, ""3"": 0.11632713675498962, ""4"": 0.12856759130954742, ""5"": 0.2308659851551056, ""6"": 0.12213257700204849}, ""objective_metric"": ""median_r"", ""trial_seconds"": 52.82244062423706}"
31,COMPLETE,0.145555429161,2026-06-03T18:26:04.156239,2026-06-03T18:26:57.150043,52.993804,100,27362.133009402227,"{""fold_scores"": {""1"": 0.14783957600593567, ""2"": 0.12764577567577362, ""3"": 0.11609591543674469, ""4"": 0.1284179985523224, ""5"": 0.23122720420360565, ""6"": 0.12210610508918762}, ""objective_metric"": ""median_r"", ""trial_seconds"": 52.89766311645508}"
32,PRUNED,0.147079971433,2026-06-03T18:26:57.165320,2026-06-03T18:27:42.014401,44.849081,95,3749.8988995800514,"{""fold_scores"": {""1"": 0.145425945520401, ""2"": 0.12419310212135315, ""3"": 0.11411663889884949, ""4"": 0.1270725429058075, ""5"": 0.22459162771701813}, ""pruned_after_fold"": 5}"
33,COMPLETE,0.145514970024,2026-06-03T18:27:42.031436,2026-06-03T18:28:35.811729,53.780293,110,35496.68153843966,"{""fold_scores"": {""1"": 0.14802640676498413, ""2"": 0.1275317370891571, ""3"": 0.11627649515867233, ""4"": 0.12853482365608215, ""5"": 0.23055052757263184, ""6"": 0.12216982990503311}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.68180274963379}"
34,COMPLETE,0.144084633638,2026-06-03T18:28:35.829927,2026-06-03T18:29:29.680198,53.850271,70,8046.245315756668,"{""fold_scores"": {""1"": 0.14670224487781525, ""2"": 0.12607723474502563, ""3"": 0.11469176411628723, ""4"": 0.12784531712532043, ""5"": 0.22769474983215332, ""6"": 0.12149649113416672}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.75471115112305}"
35,PRUNED,0.14623490721,2026-06-03T18:29:29.697207,2026-06-03T18:30:14.561868,44.864661,105,2285.6146474434995,"{""fold_scores"": {""1"": 0.1445481777191162, ""2"": 0.12307305634021759, ""3"": 0.11367573589086533, ""4"": 0.1266382783651352, ""5"": 0.22323928773403168}, ""pruned_after_fold"": 5}"
36,COMPLETE,0.145589011411,2026-06-03T18:30:14.579255,2026-06-03T18:31:08.436033,53.856778,85,34067.75305563325,"{""fold_scores"": {""1"": 0.14802907407283783, ""2"": 0.12767666578292847, ""3"": 0.11625590920448303, ""4"": 0.12856613099575043, ""5"": 0.23076267540454865, ""6"": 0.12224361300468445}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.75801157951355}"
37,COMPLETE,0.145511201272,2026-06-03T18:31:08.456485,2026-06-03T18:32:02.394027,53.937542,85,37724.58340160219,"{""fold_scores"": {""1"": 0.1479714810848236, ""2"": 0.1275065839290619, ""3"": 0.11628807336091995, ""4"": 0.1284344345331192, ""5"": 0.2306213527917862, ""6"": 0.12224528193473816}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.8361177444458}"
