number,state,value,datetime_start,datetime_complete,duration_seconds,param_alignment.n_components,param_encoding.ridge_alpha,user_attrs_json
37,PRUNED,0.15804455876350404,2026-02-26T15:08:07.493842,2026-02-26T15:08:59.689280,52.195438,105,83725.35451095723,"{""fold_scores"": {""1"": 0.15599355101585388, ""2"": 0.1329362690448761, ""3"": 0.12989890575408936, ""4"": 0.13367335498332977, ""5"": 0.23772071301937103}, ""pruned_after_fold"": 5}"
38,PRUNED,0.15909372866153718,2026-02-26T15:08:59.716068,2026-02-26T15:09:50.825103,51.109035,35,2879.139081683243,"{""fold_scores"": {""1"": 0.15493899583816528, ""2"": 0.13109013438224792, ""3"": 0.13277456164360046, ""4"": 0.13542486727237701, ""5"": 0.24124008417129517}, ""pruned_after_fold"": 5}"
39,COMPLETE,0.155934639275074,2026-02-26T15:09:50.847202,2026-02-26T15:10:51.882921,61.035719,55,12832.823627135554,"{""fold_scores"": {""1"": 0.157756507396698, ""2"": 0.13214147090911865, ""3"": 0.13369868695735931, ""4"": 0.13578879833221436, ""5"": 0.2423768937587738, ""6"": 0.1338454782962799}, ""objective_metric"": ""median_r"", ""trial_seconds"": 60.856749296188354}"
40,PRUNED,0.158433410525,2026-03-02T22:23:10.867812,2026-03-02T22:24:08.302870,57.435058,45,637.9012729808285,"{""fold_scores"": {""1"": 0.15361741185188293, ""2"": 0.13031643629074097, ""3"": 0.13224086165428162, ""4"": 0.1352069079875946, ""5"": 0.24078543484210968}, ""pruned_after_fold"": 5}"
41,COMPLETE,0.157240778208,2026-03-02T22:24:08.320399,2026-03-02T22:25:03.752744,55.432345,30,27880.483158715688,"{""fold_scores"": {""1"": 0.16210970282554626, ""2"": 0.1385398954153061, ""3"": 0.1352849304676056, ""4"": 0.134437695145607, ""5"": 0.24081388115882874, ""6"": 0.1322585642337799}, ""objective_metric"": ""median_r"", ""trial_seconds"": 55.308732986450195}"
42,COMPLETE,0.155556385716,2026-03-02T22:25:03.771981,2026-03-02T22:25:58.952000,55.180019,35,33316.35447285618,"{""fold_scores"": {""1"": 0.15797360241413116, ""2"": 0.13335146009922028, ""3"": 0.13260714709758759, ""4"": 0.1349526345729828, ""5"": 0.24168892204761505, ""6"": 0.1327645480632782}, ""objective_metric"": ""median_r"", ""trial_seconds"": 55.061572551727295}"
43,COMPLETE,0.157103377084,2026-03-02T22:25:58.969084,2026-03-02T22:26:53.396155,54.427071,25,14672.274470181137,"{""fold_scores"": {""1"": 0.15803267061710358, ""2"": 0.13738828897476196, ""3"": 0.1357605904340744, ""4"": 0.13362132012844086, ""5"": 0.24435734748840332, ""6"": 0.13346004486083984}, ""objective_metric"": ""median_r"", ""trial_seconds"": 54.313092947006226}"
44,PRUNED,0.157580927014,2026-03-02T22:26:53.413358,2026-03-02T22:27:38.332727,44.919369,20,38612.860729835375,"{""fold_scores"": {""1"": 0.15423668920993805, ""2"": 0.13490578532218933, ""3"": 0.12924990057945251, ""4"": 0.1308237910270691, ""5"": 0.23868846893310547}, ""pruned_after_fold"": 5}"
45,PRUNED,0.159850051999,2026-03-02T22:27:38.350181,2026-03-02T22:28:24.533638,46.183457,85,6335.2172569549675,"{""fold_scores"": {""1"": 0.1566162258386612, ""2"": 0.13187938928604126, ""3"": 0.13356071710586548, ""4"": 0.13547754287719727, ""5"": 0.2417163848876953}, ""pruned_after_fold"": 5}"
46,PRUNED,0.158619463444,2026-03-02T22:28:24.551989,2026-03-02T22:29:10.539596,45.987607,40,69594.21025756755,"{""fold_scores"": {""1"": 0.15643839538097382, ""2"": 0.13308420777320862, ""3"": 0.13047513365745544, ""4"": 0.13398824632167816, ""5"": 0.23911133408546448}, ""pruned_after_fold"": 5}"
