number,state,value,datetime_start,datetime_complete,duration_seconds,param_alignment.n_components,param_encoding.ridge_alpha,user_attrs_json
57,PRUNED,0.156312465668,2026-06-03T20:17:00.556774,2026-06-03T20:18:07.987118,67.430344,45,7389.977282290721,"{""fold_scores"": {""1"": 0.15365071594715118, ""2"": 0.1276760995388031, ""3"": 0.12676529586315155, ""4"": 0.13319148123264313, ""5"": 0.24027873575687408}, ""pruned_after_fold"": 5}"
58,PRUNED,0.150240308046,2026-06-03T20:18:08.003619,2026-06-03T20:19:15.233365,67.229746,200,484.54125948586915,"{""fold_scores"": {""1"": 0.14706383645534515, ""2"": 0.12121586501598358, ""3"": 0.12197233736515045, ""4"": 0.12914952635765076, ""5"": 0.23179997503757477}, ""pruned_after_fold"": 5}"
59,COMPLETE,0.157124864558,2026-06-03T20:19:15.245523,2026-06-03T20:20:36.184310,80.938787,40,58844.65805573501,"{""fold_scores"": {""1"": 0.15970143675804138, ""2"": 0.1344119906425476, ""3"": 0.13021835684776306, ""4"": 0.1377313733100891, ""5"": 0.24775430560112, ""6"": 0.13293172419071198}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.84354639053345}"
60,PRUNED,0.160204130411,2026-06-03T20:20:36.199270,2026-06-03T20:21:42.656804,66.457534,25,15805.999263238748,"{""fold_scores"": {""1"": 0.15939360857009888, ""2"": 0.13119666278362274, ""3"": 0.1290086805820465, ""4"": 0.13226960599422455, ""5"": 0.24915209412574768}, ""pruned_after_fold"": 5}"
61,COMPLETE,0.157126565774,2026-06-03T20:21:42.672296,2026-06-03T20:23:03.465632,80.793336,35,55923.26769804287,"{""fold_scores"": {""1"": 0.1595727801322937, ""2"": 0.13430380821228027, ""3"": 0.1303996741771698, ""4"": 0.1377417892217636, ""5"": 0.24775271117687225, ""6"": 0.13298863172531128}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.69781827926636}"
62,COMPLETE,0.157091662288,2026-06-03T20:23:03.481212,2026-06-03T20:24:24.274851,80.793639,35,53500.76651651104,"{""fold_scores"": {""1"": 0.15947294235229492, ""2"": 0.13412967324256897, ""3"": 0.1305018663406372, ""4"": 0.13781918585300446, ""5"": 0.24766498804092407, ""6"": 0.13296131789684296}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.69968938827515}"
63,PRUNED,0.159221091866,2026-06-03T20:24:24.290101,2026-06-03T20:25:30.188731,65.89863,20,26801.498899375856,"{""fold_scores"": {""1"": 0.15763923525810242, ""2"": 0.12911882996559143, ""3"": 0.13215307891368866, ""4"": 0.1314323991537094, ""5"": 0.2457619160413742}, ""pruned_after_fold"": 5}"
64,COMPLETE,0.157090738416,2026-06-03T20:25:30.204319,2026-06-03T20:26:51.201108,80.996789,35,53981.24388394218,"{""fold_scores"": {""1"": 0.15953277051448822, ""2"": 0.13414621353149414, ""3"": 0.13048338890075684, ""4"": 0.13783589005470276, ""5"": 0.24761420488357544, ""6"": 0.13293196260929108}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.90487241744995}"
65,PRUNED,0.16058459878,2026-06-03T20:26:51.217971,2026-06-03T20:27:58.577468,67.359497,40,25988.332125382643,"{""fold_scores"": {""1"": 0.15787780284881592, ""2"": 0.13225799798965454, ""3"": 0.1300153136253357, ""4"": 0.13628371059894562, ""5"": 0.24648816883563995}, ""pruned_after_fold"": 5}"
66,COMPLETE,0.157178071638,2026-06-03T20:27:58.593873,2026-06-03T20:29:19.471673,80.8778,185,74711.1541179176,"{""fold_scores"": {""1"": 0.15978986024856567, ""2"": 0.13493496179580688, ""3"": 0.13032785058021545, ""4"": 0.13774941861629486, ""5"": 0.2478644698858261, ""6"": 0.13240186870098114}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.77766823768616}"
67,PRUNED,0.157156208158,2026-06-03T20:29:19.488447,2026-06-03T20:30:26.766485,67.278038,175,9553.274221237518,"{""fold_scores"": {""1"": 0.1546247899532318, ""2"": 0.12833242118358612, ""3"": 0.12733091413974762, ""4"": 0.1339564025402069, ""5"": 0.24153651297092438}, ""pruned_after_fold"": 5}"
68,PRUNED,0.153473356366,2026-06-03T20:30:26.784248,2026-06-03T20:31:34.067084,67.282836,155,3066.622988140108,"{""fold_scores"": {""1"": 0.1506449580192566, ""2"": 0.12428657710552216, ""3"": 0.12451089918613434, ""4"": 0.131222203373909, ""5"": 0.23670214414596558}, ""pruned_after_fold"": 5}"
